date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
22:40:05	5426/5426	---M-Z	200	added ('OK')	text/html	date:Fri,%2016%20Jul%202010%2017:25:38%20GMT	http://www.hantang.com/chinese/ch_Articles/memory32.htm?	E:/%e4%b8%ad%e5%8c%bb%e5%ad%a6%e4%b9%a0/%e5%80%aa%e6%b5%b7%e5%8e%a6/web/hantang/www.hantang.com/chinese/ch_Articles/memory32d41d.html	(from http://www.hantang.com/chinese/ch_Articles/memory32.htm)
22:40:05	10815/10815	---M-Z	200	added ('OK')	text/html	date:Sat,%2017%20Jul%202010%2020:51:23%20GMT	http://www.hantang.com/chinese/ch_Articles/sugar53.htm?	E:/%e4%b8%ad%e5%8c%bb%e5%ad%a6%e4%b9%a0/%e5%80%aa%e6%b5%b7%e5%8e%a6/web/hantang/www.hantang.com/chinese/ch_Articles/sugar53d41d.html	(from http://www.hantang.com/chinese/ch_Articles/sugar53.htm)
22:40:05	315/315	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2025%20Oct%202022%2014:40:05%20GMT	http://www.hantang.com/_vti_bin/fpcount.exe/?Page=chinese/ch_Articles/memory32.htm|Image=4|Digits=5	E:/%e4%b8%ad%e5%8c%bb%e5%ad%a6%e4%b9%a0/%e5%80%aa%e6%b5%b7%e5%8e%a6/web/hantang/www.hantang.com/_vti_bin/fpcount.exe/index80fa.html	(from http://www.hantang.com/chinese/ch_Articles/memory32.htm)
22:40:05	315/315	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2025%20Oct%202022%2014:40:05%20GMT	http://www.hantang.com/_vti_bin/fpcount.exe/?Page=chinese/ch_Articles/sugar53.htm|Image=4|Digits=5	E:/%e4%b8%ad%e5%8c%bb%e5%ad%a6%e4%b9%a0/%e5%80%aa%e6%b5%b7%e5%8e%a6/web/hantang/www.hantang.com/_vti_bin/fpcount.exe/index462c.html	(from http://www.hantang.com/chinese/ch_Articles/sugar53.htm)
22:40:05	315/315	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2025%20Oct%202022%2014:40:05%20GMT	http://www.hantang.com/_vti_bin/fpcount.exe/?Page=chinese/ch_Articles/pain20.htm|Image=4|Digits=5	E:/%e4%b8%ad%e5%8c%bb%e5%ad%a6%e4%b9%a0/%e5%80%aa%e6%b5%b7%e5%8e%a6/web/hantang/www.hantang.com/_vti_bin/fpcount.exe/index2681.html	(from http://www.hantang.com/chinese/ch_Articles/pain20.htm)
22:40:06	9936/9936	---M-Z	200	added ('OK')	text/html	date:Wed,%2028%20Jul%202010%2011:07:54%20GMT	http://www.hantang.com/chinese/ch_Articles/liver56.htm?	E:/%e4%b8%ad%e5%8c%bb%e5%ad%a6%e4%b9%a0/%e5%80%aa%e6%b5%b7%e5%8e%a6/web/hantang/www.hantang.com/chinese/ch_Articles/liver56d41d.html	(from http://www.hantang.com/chinese/ch_Articles/liver56.htm)
22:40:06	315/315	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2025%20Oct%202022%2014:40:06%20GMT	http://www.hantang.com/_vti_bin/fpcount.exe/?Page=chinese/ch_Articles/liver56.htm|Image=4|Digits=5	E:/%e4%b8%ad%e5%8c%bb%e5%ad%a6%e4%b9%a0/%e5%80%aa%e6%b5%b7%e5%8e%a6/web/hantang/www.hantang.com/_vti_bin/fpcount.exe/indexd3e3.html	(from http://www.hantang.com/chinese/ch_Articles/liver56.htm)
22:40:06	8774/8774	---M-Z	200	added ('OK')	text/html	date:Wed,%2021%20Jul%202010%2012:25:54%20GMT	http://www.hantang.com/chinese/ch_Articles/flu197.htm?	E:/%e4%b8%ad%e5%8c%bb%e5%ad%a6%e4%b9%a0/%e5%80%aa%e6%b5%b7%e5%8e%a6/web/hantang/www.hantang.com/chinese/ch_Articles/flu197d41d.html	(from http://www.hantang.com/chinese/ch_Articles/flu197.htm)
22:40:06	315/315	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2025%20Oct%202022%2014:40:06%20GMT	http://www.hantang.com/_vti_bin/fpcount.exe/?Page=chinese/ch_Articles/flu197.htm|Image=4|Digits=5	E:/%e4%b8%ad%e5%8c%bb%e5%ad%a6%e4%b9%a0/%e5%80%aa%e6%b5%b7%e5%8e%a6/web/hantang/www.hantang.com/_vti_bin/fpcount.exe/index248d.html	(from http://www.hantang.com/chinese/ch_Articles/flu197.htm)
22:40:07	4782/4782	---M--	404	error ('Not%20Found%20on%20Accelerator')	text/html	date:Tue,%2025%20Oct%202022%2014:40:07%20GMT	http://l.yimg.com/o/xp/awakeningtw/20100720/15/2359397141.jpg	E:/%e4%b8%ad%e5%8c%bb%e5%ad%a6%e4%b9%a0/%e5%80%aa%e6%b5%b7%e5%8e%a6/web/hantang/l.yimg.com/o/xp/awakeningtw/20100720/15/2359397141.1178.delayed	(from http://www.hantang.com/chinese/ch_Articles/herb15.htm)
22:40:07	7154/7154	---M-Z	200	added ('OK')	text/html	date:Tue,%2020%20Jul%202010%2017:28:48%20GMT	http://www.hantang.com/chinese/ch_Articles/herb15.htm?	E:/%e4%b8%ad%e5%8c%bb%e5%ad%a6%e4%b9%a0/%e5%80%aa%e6%b5%b7%e5%8e%a6/web/hantang/www.hantang.com/chinese/ch_Articles/herb15d41d.html	(from http://www.hantang.com/chinese/ch_Articles/herb15.htm)
22:40:07	315/315	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2025%20Oct%202022%2014:40:07%20GMT	http://www.hantang.com/_vti_bin/fpcount.exe/?Page=chinese/ch_Articles/herb15.htm|Image=4|Digits=5	E:/%e4%b8%ad%e5%8c%bb%e5%ad%a6%e4%b9%a0/%e5%80%aa%e6%b5%b7%e5%8e%a6/web/hantang/www.hantang.com/_vti_bin/fpcount.exe/indexb622.html	(from http://www.hantang.com/chinese/ch_Articles/herb15.htm)
22:40:08	4955/4955	---M-Z	200	added ('OK')	text/html	date:Wed,%2021%20Jul%202010%2012:20:20%20GMT	http://www.hantang.com/chinese/ch_Articles/flu198.htm?	E:/%e4%b8%ad%e5%8c%bb%e5%ad%a6%e4%b9%a0/%e5%80%aa%e6%b5%b7%e5%8e%a6/web/hantang/www.hantang.com/chinese/ch_Articles/flu198d41d.html	(from http://www.hantang.com/chinese/ch_Articles/flu198.htm)
22:40:08	315/315	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2025%20Oct%202022%2014:40:08%20GMT	http://www.hantang.com/_vti_bin/fpcount.exe/?Page=chinese/ch_Articles/flu198.htm|Image=4|Digits=5	E:/%e4%b8%ad%e5%8c%bb%e5%ad%a6%e4%b9%a0/%e5%80%aa%e6%b5%b7%e5%8e%a6/web/hantang/www.hantang.com/_vti_bin/fpcount.exe/indexadef.html	(from http://www.hantang.com/chinese/ch_Articles/flu198.htm)
22:40:08	11595/11595	---M-Z	200	added ('OK')	text/html	date:Fri,%2023%20Jul%202010%2014:45:01%20GMT	http://www.hantang.com/chinese/ch_Articles/food13.htm?	E:/%e4%b8%ad%e5%8c%bb%e5%ad%a6%e4%b9%a0/%e5%80%aa%e6%b5%b7%e5%8e%a6/web/hantang/www.hantang.com/chinese/ch_Articles/food13d41d.html	(from http://www.hantang.com/chinese/ch_Articles/food13.htm)
22:40:09	315/315	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2025%20Oct%202022%2014:40:09%20GMT	http://www.hantang.com/_vti_bin/fpcount.exe/?Page=chinese/ch_Articles/food13.htm|Image=4|Digits=5	E:/%e4%b8%ad%e5%8c%bb%e5%ad%a6%e4%b9%a0/%e5%80%aa%e6%b5%b7%e5%8e%a6/web/hantang/www.hantang.com/_vti_bin/fpcount.exe/indexb8e1.html	(from http://www.hantang.com/chinese/ch_Articles/food13.htm)
22:40:09	8662/8662	---M-Z	200	added ('OK')	text/html	date:Sat,%2024%20Jul%202010%2011:47:07%20GMT	http://www.hantang.com/chinese/ch_Articles/v-all11.htm?	E:/%e4%b8%ad%e5%8c%bb%e5%ad%a6%e4%b9%a0/%e5%80%aa%e6%b5%b7%e5%8e%a6/web/hantang/www.hantang.com/chinese/ch_Articles/v-all11d41d.html	(from http://www.hantang.com/chinese/ch_Articles/v-all11.htm)
22:40:10	315/315	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2025%20Oct%202022%2014:40:10%20GMT	http://www.hantang.com/_vti_bin/fpcount.exe/?Page=chinese/ch_Articles/v-all11.htm|Image=4|Digits=5	E:/%e4%b8%ad%e5%8c%bb%e5%ad%a6%e4%b9%a0/%e5%80%aa%e6%b5%b7%e5%8e%a6/web/hantang/www.hantang.com/_vti_bin/fpcount.exe/index17e6.html	(from http://www.hantang.com/chinese/ch_Articles/v-all11.htm)
22:40:11	8845/8845	---M-Z	200	added ('OK')	text/html	date:Sat,%2024%20Jul%202010%2020:02:55%20GMT	http://www.hantang.com/chinese/ch_Articles/flu199.htm?	E:/%e4%b8%ad%e5%8c%bb%e5%ad%a6%e4%b9%a0/%e5%80%aa%e6%b5%b7%e5%8e%a6/web/hantang/www.hantang.com/chinese/ch_Articles/flu199d41d.html	(from http://www.hantang.com/chinese/ch_Articles/flu199.htm)
22:40:11	315/315	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2025%20Oct%202022%2014:40:11%20GMT	http://www.hantang.com/_vti_bin/fpcount.exe/?Page=chinese/ch_Articles/flu199.htm|Image=4|Digits=5	E:/%e4%b8%ad%e5%8c%bb%e5%ad%a6%e4%b9%a0/%e5%80%aa%e6%b5%b7%e5%8e%a6/web/hantang/www.hantang.com/_vti_bin/fpcount.exe/indexcc19.html	(from http://www.hantang.com/chinese/ch_Articles/flu199.htm)
22:40:11	315/315	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2025%20Oct%202022%2014:40:11%20GMT	http://www.hantang.com/_vti_bin/fpcount.exe/?Page=chinese/ch_Articles/longlife69.htm|Image=4|Digits=5	E:/%e4%b8%ad%e5%8c%bb%e5%ad%a6%e4%b9%a0/%e5%80%aa%e6%b5%b7%e5%8e%a6/web/hantang/www.hantang.com/_vti_bin/fpcount.exe/indexc979.html	(from http://www.hantang.com/chinese/ch_Articles/longlife69.htm)
22:40:12	9461/9461	---M-Z	200	added ('OK')	text/html	date:Sun,%2025%20Jul%202010%2011:48:21%20GMT	http://www.hantang.com/chinese/ch_Articles/flu200.htm?	E:/%e4%b8%ad%e5%8c%bb%e5%ad%a6%e4%b9%a0/%e5%80%aa%e6%b5%b7%e5%8e%a6/web/hantang/www.hantang.com/chinese/ch_Articles/flu200d41d.html	(from http://www.hantang.com/chinese/ch_Articles/flu200.htm)
22:40:12	14609/14609	---M-Z	200	added ('OK')	text/html	date:Tue,%2027%20Jul%202010%2001:10:10%20GMT	http://www.hantang.com/chinese/ch_Articles/flu201.htm?	E:/%e4%b8%ad%e5%8c%bb%e5%ad%a6%e4%b9%a0/%e5%80%aa%e6%b5%b7%e5%8e%a6/web/hantang/www.hantang.com/chinese/ch_Articles/flu201d41d.html	(from http://www.hantang.com/chinese/ch_Articles/flu201.htm)
22:40:12	315/315	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2025%20Oct%202022%2014:40:12%20GMT	http://www.hantang.com/_vti_bin/fpcount.exe/?Page=chinese/ch_Articles/flu200.htm|Image=4|Digits=5	E:/%e4%b8%ad%e5%8c%bb%e5%ad%a6%e4%b9%a0/%e5%80%aa%e6%b5%b7%e5%8e%a6/web/hantang/www.hantang.com/_vti_bin/fpcount.exe/index84ec.html	(from http://www.hantang.com/chinese/ch_Articles/flu200.htm)
22:40:12	315/315	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2025%20Oct%202022%2014:40:12%20GMT	http://www.hantang.com/_vti_bin/fpcount.exe/?Page=chinese/ch_Articles/flu201.htm|Image=4|Digits=5	E:/%e4%b8%ad%e5%8c%bb%e5%ad%a6%e4%b9%a0/%e5%80%aa%e6%b5%b7%e5%8e%a6/web/hantang/www.hantang.com/_vti_bin/fpcount.exe/indexf322.html	(from http://www.hantang.com/chinese/ch_Articles/flu201.htm)
22:40:13	8169/8169	---M-Z	200	added ('OK')	text/html	date:Wed,%2028%20Jul%202010%2001:07:00%20GMT	http://www.hantang.com/chinese/ch_Articles/flu202.htm?	E:/%e4%b8%ad%e5%8c%bb%e5%ad%a6%e4%b9%a0/%e5%80%aa%e6%b5%b7%e5%8e%a6/web/hantang/www.hantang.com/chinese/ch_Articles/flu202d41d.html	(from http://www.hantang.com/chinese/ch_Articles/flu202.htm)
22:40:13	315/315	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2025%20Oct%202022%2014:40:13%20GMT	http://www.hantang.com/_vti_bin/fpcount.exe/?Page=chinese/ch_Articles/bonedis56.htm|Image=4|Digits=5	E:/%e4%b8%ad%e5%8c%bb%e5%ad%a6%e4%b9%a0/%e5%80%aa%e6%b5%b7%e5%8e%a6/web/hantang/www.hantang.com/_vti_bin/fpcount.exe/index9d44.html	(from http://www.hantang.com/chinese/ch_Articles/bonedis56.htm)
22:40:13	315/315	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2025%20Oct%202022%2014:40:13%20GMT	http://www.hantang.com/_vti_bin/fpcount.exe/?Page=chinese/ch_Articles/flu202.htm|Image=4|Digits=5	E:/%e4%b8%ad%e5%8c%bb%e5%ad%a6%e4%b9%a0/%e5%80%aa%e6%b5%b7%e5%8e%a6/web/hantang/www.hantang.com/_vti_bin/fpcount.exe/indexf8d0.html	(from http://www.hantang.com/chinese/ch_Articles/flu202.htm)
22:40:14	6891/6891	---M-Z	200	added ('OK')	text/html	date:Wed,%2028%20Jul%202010%2017:46:58%20GMT	http://www.hantang.com/chinese/ch_Articles/fat12.htm?	E:/%e4%b8%ad%e5%8c%bb%e5%ad%a6%e4%b9%a0/%e5%80%aa%e6%b5%b7%e5%8e%a6/web/hantang/www.hantang.com/chinese/ch_Articles/fat12d41d.html	(from http://www.hantang.com/chinese/ch_Articles/fat12.htm)
22:40:14	7616/7616	---M-Z	200	added ('OK')	text/html	date:Wed,%2028%20Jul%202010%2018:06:31%20GMT	http://www.hantang.com/chinese/ch_Articles/heart87.htm?	E:/%e4%b8%ad%e5%8c%bb%e5%ad%a6%e4%b9%a0/%e5%80%aa%e6%b5%b7%e5%8e%a6/web/hantang/www.hantang.com/chinese/ch_Articles/heart87d41d.html	(from http://www.hantang.com/chinese/ch_Articles/heart87.htm)
22:40:14	315/315	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2025%20Oct%202022%2014:40:14%20GMT	http://www.hantang.com/_vti_bin/fpcount.exe/?Page=chinese/ch_Articles/fat12.htm|Image=4|Digits=5	E:/%e4%b8%ad%e5%8c%bb%e5%ad%a6%e4%b9%a0/%e5%80%aa%e6%b5%b7%e5%8e%a6/web/hantang/www.hantang.com/_vti_bin/fpcount.exe/index32e1.html	(from http://www.hantang.com/chinese/ch_Articles/fat12.htm)
22:40:14	315/315	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2025%20Oct%202022%2014:40:14%20GMT	http://www.hantang.com/_vti_bin/fpcount.exe/?Page=chinese/ch_Articles/heart87.htm|Image=4|Digits=5	E:/%e4%b8%ad%e5%8c%bb%e5%ad%a6%e4%b9%a0/%e5%80%aa%e6%b5%b7%e5%8e%a6/web/hantang/www.hantang.com/_vti_bin/fpcount.exe/index2475.html	(from http://www.hantang.com/chinese/ch_Articles/heart87.htm)
22:40:15	6698/6698	---M-Z	200	added ('OK')	text/html	date:Fri,%2030%20Jul%202010%2023:00:26%20GMT	http://www.hantang.com/chinese/ch_Articles/friend1.htm?	E:/%e4%b8%ad%e5%8c%bb%e5%ad%a6%e4%b9%a0/%e5%80%aa%e6%b5%b7%e5%8e%a6/web/hantang/www.hantang.com/chinese/ch_Articles/friend1d41d.html	(from http://www.hantang.com/chinese/ch_Articles/friend1.htm)
22:40:15	315/315	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2025%20Oct%202022%2014:40:15%20GMT	http://www.hantang.com/_vti_bin/fpcount.exe/?Page=chinese/ch_Articles/friend1.htm|Image=4|Digits=5	E:/%e4%b8%ad%e5%8c%bb%e5%ad%a6%e4%b9%a0/%e5%80%aa%e6%b5%b7%e5%8e%a6/web/hantang/www.hantang.com/_vti_bin/fpcount.exe/indexfb4a.html	(from http://www.hantang.com/chinese/ch_Articles/friend1.htm)
22:40:16	6146/6146	---M-Z	200	added ('OK')	text/html	date:Thu,%2029%20Jul%202010%2014:08:17%20GMT	http://www.hantang.com/chinese/ch_Articles/flu203.htm?	E:/%e4%b8%ad%e5%8c%bb%e5%ad%a6%e4%b9%a0/%e5%80%aa%e6%b5%b7%e5%8e%a6/web/hantang/www.hantang.com/chinese/ch_Articles/flu203d41d.html	(from http://www.hantang.com/chinese/ch_Articles/flu203.htm)
22:40:16	315/315	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2025%20Oct%202022%2014:40:16%20GMT	http://www.hantang.com/_vti_bin/fpcount.exe/?Page=chinese/ch_Articles/flu203.htm|Image=4|Digits=5	E:/%e4%b8%ad%e5%8c%bb%e5%ad%a6%e4%b9%a0/%e5%80%aa%e6%b5%b7%e5%8e%a6/web/hantang/www.hantang.com/_vti_bin/fpcount.exe/indexc900.html	(from http://www.hantang.com/chinese/ch_Articles/flu203.htm)
22:40:17	6837/6837	---M-Z	200	added ('OK')	text/html	date:Thu,%2029%20Jul%202010%2019:59:29%20GMT	http://www.hantang.com/chinese/ch_Articles/cold3.htm?	E:/%e4%b8%ad%e5%8c%bb%e5%ad%a6%e4%b9%a0/%e5%80%aa%e6%b5%b7%e5%8e%a6/web/hantang/www.hantang.com/chinese/ch_Articles/cold3d41d.html	(from http://www.hantang.com/chinese/ch_Articles/cold3.htm)
22:40:17	315/315	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2025%20Oct%202022%2014:40:17%20GMT	http://www.hantang.com/_vti_bin/fpcount.exe/?Page=chinese/ch_Articles/cold3.htm|Image=4|Digits=5	E:/%e4%b8%ad%e5%8c%bb%e5%ad%a6%e4%b9%a0/%e5%80%aa%e6%b5%b7%e5%8e%a6/web/hantang/www.hantang.com/_vti_bin/fpcount.exe/indexb266.html	(from http://www.hantang.com/chinese/ch_Articles/cold3.htm)
22:40:17	315/315	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2025%20Oct%202022%2014:40:17%20GMT	http://www.hantang.com/_vti_bin/fpcount.exe/?Page=chinese/ch_Articles/ca29.htm|Image=4|Digits=5	E:/%e4%b8%ad%e5%8c%bb%e5%ad%a6%e4%b9%a0/%e5%80%aa%e6%b5%b7%e5%8e%a6/web/hantang/www.hantang.com/_vti_bin/fpcount.exe/indexa6fb.html	(from http://www.hantang.com/chinese/ch_Articles/ca29.htm)
22:40:18	315/315	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2025%20Oct%202022%2014:40:17%20GMT	http://www.hantang.com/_vti_bin/fpcount.exe/?Page=chinese/ch_Articles/ca30.htm|Image=4|Digits=5	E:/%e4%b8%ad%e5%8c%bb%e5%ad%a6%e4%b9%a0/%e5%80%aa%e6%b5%b7%e5%8e%a6/web/hantang/www.hantang.com/_vti_bin/fpcount.exe/indexc0e3.html	(from http://www.hantang.com/chinese/ch_Articles/ca30.htm)
22:40:18	7111/7111	---M-Z	200	added ('OK')	text/html	date:Tue,%2003%20Aug%202010%2015:34:53%20GMT	http://www.hantang.com/chinese/ch_Articles/cancer148.htm?	E:/%e4%b8%ad%e5%8c%bb%e5%ad%a6%e4%b9%a0/%e5%80%aa%e6%b5%b7%e5%8e%a6/web/hantang/www.hantang.com/chinese/ch_Articles/cancer148d41d.html	(from http://www.hantang.com/chinese/ch_Articles/cancer148.htm)
22:40:18	315/315	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2025%20Oct%202022%2014:40:18%20GMT	http://www.hantang.com/_vti_bin/fpcount.exe/?Page=chinese/ch_Articles/cancer148.htm|Image=4|Digits=5	E:/%e4%b8%ad%e5%8c%bb%e5%ad%a6%e4%b9%a0/%e5%80%aa%e6%b5%b7%e5%8e%a6/web/hantang/www.hantang.com/_vti_bin/fpcount.exe/index345f.html	(from http://www.hantang.com/chinese/ch_Articles/cancer148.htm)
22:40:18	4642/4642	---M-Z	200	added ('OK')	text/html	date:Tue,%2003%20Aug%202010%2015:08:54%20GMT	http://www.hantang.com/chinese/ch_Articles/cancer149.htm?	E:/%e4%b8%ad%e5%8c%bb%e5%ad%a6%e4%b9%a0/%e5%80%aa%e6%b5%b7%e5%8e%a6/web/hantang/www.hantang.com/chinese/ch_Articles/cancer149d41d.html	(from http://www.hantang.com/chinese/ch_Articles/cancer149.htm)
22:40:18	315/315	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2025%20Oct%202022%2014:40:18%20GMT	http://www.hantang.com/_vti_bin/fpcount.exe/?Page=chinese/ch_Articles/cancer149.htm|Image=4|Digits=5	E:/%e4%b8%ad%e5%8c%bb%e5%ad%a6%e4%b9%a0/%e5%80%aa%e6%b5%b7%e5%8e%a6/web/hantang/www.hantang.com/_vti_bin/fpcount.exe/index1427.html	(from http://www.hantang.com/chinese/ch_Articles/cancer149.htm)
22:40:18	11809/11809	---M-Z	200	added ('OK')	text/html	date:Thu,%2005%20Aug%202010%2012:25:39%20GMT	http://www.hantang.com/chinese/ch_Articles/food14.htm?	E:/%e4%b8%ad%e5%8c%bb%e5%ad%a6%e4%b9%a0/%e5%80%aa%e6%b5%b7%e5%8e%a6/web/hantang/www.hantang.com/chinese/ch_Articles/food14d41d.html	(from http://www.hantang.com/chinese/ch_Articles/food14.htm)
22:40:19	315/315	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2025%20Oct%202022%2014:40:19%20GMT	http://www.hantang.com/_vti_bin/fpcount.exe/?Page=chinese/ch_Articles/food14.htm|Image=4|Digits=5	E:/%e4%b8%ad%e5%8c%bb%e5%ad%a6%e4%b9%a0/%e5%80%aa%e6%b5%b7%e5%8e%a6/web/hantang/www.hantang.com/_vti_bin/fpcount.exe/index768a.html	(from http://www.hantang.com/chinese/ch_Articles/food14.htm)
22:40:19	9328/9328	---M-Z	200	added ('OK')	text/html	date:Sat,%2007%20Aug%202010%2010:24:56%20GMT	http://www.hantang.com/chinese/ch_Articles/breastcan84.htm?	E:/%e4%b8%ad%e5%8c%bb%e5%ad%a6%e4%b9%a0/%e5%80%aa%e6%b5%b7%e5%8e%a6/web/hantang/www.hantang.com/chinese/ch_Articles/breastcan84d41d.html	(from http://www.hantang.com/chinese/ch_Articles/breastcan84.htm)
22:40:19	315/315	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2025%20Oct%202022%2014:40:19%20GMT	http://www.hantang.com/_vti_bin/fpcount.exe/?Page=chinese/ch_Articles/breastcan84.htm|Image=4|Digits=5	E:/%e4%b8%ad%e5%8c%bb%e5%ad%a6%e4%b9%a0/%e5%80%aa%e6%b5%b7%e5%8e%a6/web/hantang/www.hantang.com/_vti_bin/fpcount.exe/index67f3.html	(from http://www.hantang.com/chinese/ch_Articles/breastcan84.htm)
22:40:20	7712/7712	---M-Z	200	added ('OK')	text/html	date:Thu,%2005%20Aug%202010%2010:50:34%20GMT	http://www.hantang.com/chinese/ch_Articles/health7.htm?	E:/%e4%b8%ad%e5%8c%bb%e5%ad%a6%e4%b9%a0/%e5%80%aa%e6%b5%b7%e5%8e%a6/web/hantang/www.hantang.com/chinese/ch_Articles/health7d41d.html	(from http://www.hantang.com/chinese/ch_Articles/health7.htm)
22:40:20	315/315	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2025%20Oct%202022%2014:40:20%20GMT	http://www.hantang.com/_vti_bin/fpcount.exe/?Page=chinese/ch_Articles/health7.htm|Image=4|Digits=5	E:/%e4%b8%ad%e5%8c%bb%e5%ad%a6%e4%b9%a0/%e5%80%aa%e6%b5%b7%e5%8e%a6/web/hantang/www.hantang.com/_vti_bin/fpcount.exe/index476e.html	(from http://www.hantang.com/chinese/ch_Articles/health7.htm)
22:40:21	6870/6870	---M-Z	200	added ('OK')	text/html	date:Fri,%2006%20Aug%202010%2012:26:59%20GMT	http://www.hantang.com/chinese/ch_Articles/v-a11.htm?	E:/%e4%b8%ad%e5%8c%bb%e5%ad%a6%e4%b9%a0/%e5%80%aa%e6%b5%b7%e5%8e%a6/web/hantang/www.hantang.com/chinese/ch_Articles/v-a11d41d.html	(from http://www.hantang.com/chinese/ch_Articles/v-a11.htm)
22:40:21	315/315	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2025%20Oct%202022%2014:40:21%20GMT	http://www.hantang.com/_vti_bin/fpcount.exe/?Page=chinese/ch_Articles/v-a11.htm|Image=4|Digits=5	E:/%e4%b8%ad%e5%8c%bb%e5%ad%a6%e4%b9%a0/%e5%80%aa%e6%b5%b7%e5%8e%a6/web/hantang/www.hantang.com/_vti_bin/fpcount.exe/index1a69.html	(from http://www.hantang.com/chinese/ch_Articles/v-a11.htm)
22:40:22	12022/12022	---M-Z	200	added ('OK')	text/html	date:Sun,%2008%20Aug%202010%2011:41:18%20GMT	http://www.hantang.com/chinese/ch_Articles/sugar54.htm?	E:/%e4%b8%ad%e5%8c%bb%e5%ad%a6%e4%b9%a0/%e5%80%aa%e6%b5%b7%e5%8e%a6/web/hantang/www.hantang.com/chinese/ch_Articles/sugar54d41d.html	(from http://www.hantang.com/chinese/ch_Articles/sugar54.htm)
22:40:22	315/315	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2025%20Oct%202022%2014:40:22%20GMT	http://www.hantang.com/_vti_bin/fpcount.exe/?Page=chinese/ch_Articles/sugar54.htm|Image=4|Digits=5	E:/%e4%b8%ad%e5%8c%bb%e5%ad%a6%e4%b9%a0/%e5%80%aa%e6%b5%b7%e5%8e%a6/web/hantang/www.hantang.com/_vti_bin/fpcount.exe/indexaa06.html	(from http://www.hantang.com/chinese/ch_Articles/sugar54.htm)
22:40:23	7679/7679	---M-Z	200	added ('OK')	text/html	date:Sun,%2008%20Aug%202010%2015:40:30%20GMT	http://www.hantang.com/chinese/ch_Articles/pain21.htm?	E:/%e4%b8%ad%e5%8c%bb%e5%ad%a6%e4%b9%a0/%e5%80%aa%e6%b5%b7%e5%8e%a6/web/hantang/www.hantang.com/chinese/ch_Articles/pain21d41d.html	(from http://www.hantang.com/chinese/ch_Articles/pain21.htm)
22:40:23	315/315	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2025%20Oct%202022%2014:40:23%20GMT	http://www.hantang.com/_vti_bin/fpcount.exe/?Page=chinese/ch_Articles/pain21.htm|Image=4|Digits=5	E:/%e4%b8%ad%e5%8c%bb%e5%ad%a6%e4%b9%a0/%e5%80%aa%e6%b5%b7%e5%8e%a6/web/hantang/www.hantang.com/_vti_bin/fpcount.exe/index339d.html	(from http://www.hantang.com/chinese/ch_Articles/pain21.htm)
22:40:24	9682/9682	---M-Z	200	added ('OK')	text/html	date:Sun,%2008%20Aug%202010%2021:55:00%20GMT	http://www.hantang.com/chinese/ch_Articles/bonedis57.htm?	E:/%e4%b8%ad%e5%8c%bb%e5%ad%a6%e4%b9%a0/%e5%80%aa%e6%b5%b7%e5%8e%a6/web/hantang/www.hantang.com/chinese/ch_Articles/bonedis57d41d.html	(from http://www.hantang.com/chinese/ch_Articles/bonedis57.htm)
22:40:24	315/315	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2025%20Oct%202022%2014:40:24%20GMT	http://www.hantang.com/_vti_bin/fpcount.exe/?Page=chinese/ch_Articles/bonedis57.htm|Image=4|Digits=5	E:/%e4%b8%ad%e5%8c%bb%e5%ad%a6%e4%b9%a0/%e5%80%aa%e6%b5%b7%e5%8e%a6/web/hantang/www.hantang.com/_vti_bin/fpcount.exe/indexb002.html	(from http://www.hantang.com/chinese/ch_Articles/bonedis57.htm)
